BaseYear,state,incidentType,designatedArea,Freq,FID
2000,GA,Severe Storm(s),Banks,1,992
2000,GA,Severe Storm(s),Barrow,1,993
2000,GA,Severe Storm(s),Bartow,3,994
2000,GA,Severe Storm(s),Butts,1,588
2000,GA,Severe Storm(s),Carroll,3,620
2000,GA,Severe Storm(s),Catoosa,2,626
2000,GA,Severe Storm(s),Chattooga,2,659
2000,GA,Severe Storm(s),Cherokee,2,662
2000,GA,Severe Storm(s),Clarke,1,666
2000,GA,Severe Storm(s),Cobb,2,680
2000,GA,Severe Storm(s),Dawson,2,713
2000,GA,Severe Storm(s),DeKalb,3,718
2000,GA,Severe Storm(s),Elbert,1,746
2000,GA,Severe Storm(s),Fannin,1,755
2000,GA,Severe Storm(s),Floyd,2,764
2000,GA,Severe Storm(s),Forsyth,1,768
2000,GA,Severe Storm(s),Franklin,1,772
2000,GA,Severe Storm(s),Fulton,3,779
2000,GA,Severe Storm(s),Douglas,3,731
2000,GA,Severe Storm(s),Gilmer,1,781
2000,GA,Severe Storm(s),Gordon,1,796
2000,GA,Severe Storm(s),Greene,1,800
2000,GA,Severe Storm(s),Gwinnett,2,804
2000,GA,Severe Storm(s),Habersham,1,806
2000,GA,Severe Storm(s),Hall,1,808
2000,GA,Severe Storm(s),Haralson,1,813
2000,GA,Severe Storm(s),Hart,1,816
2000,GA,Severe Storm(s),Henry,1,820
2000,GA,Severe Storm(s),Jackson,1,828
2000,GA,Severe Storm(s),Jasper,1,830
2000,GA,Severe Storm(s),Jones,1,839
2000,GA,Severe Storm(s),Lamar,2,841
2000,GA,Severe Storm(s),Lumpkin,1,865
2000,GA,Severe Storm(s),Monroe,2,885
2000,GA,Severe Storm(s),Newton,2,899
2000,GA,Severe Storm(s),Oconee,1,901
2000,GA,Severe Storm(s),Oglethorpe,1,905
2000,GA,Severe Storm(s),Paulding,2,908
2000,GA,Severe Storm(s),Pickens,1,912
2000,GA,Severe Storm(s),Pike,1,7
2000,GA,Severe Storm(s),Rabun,1,18
2000,GA,Severe Storm(s),Rockdale,2,28
2000,GA,Severe Storm(s),Spalding,1,41
2000,GA,Severe Storm(s),Stephens,2,45
2000,GA,Severe Storm(s),Taliaferro,1,60
2000,GA,Severe Storm(s),Union,1,120
2000,GA,Severe Storm(s),Walker,2,126
2000,GA,Severe Storm(s),Upson,2,123
2000,GA,Severe Storm(s),Walton,1,127
2000,GA,Severe Storm(s),White,1,157
2000,GA,Severe Storm(s),Wilkes,1,167
2000,NC,Severe Storm(s),Alamance,1,1967
2000,NC,Severe Storm(s),Cabarrus,1,1426
2000,NC,Severe Storm(s),Caswell,1,1449
2000,NC,Severe Storm(s),Chatham,1,1451
2000,NC,Severe Storm(s),Davidson,1,1489
2000,NC,Severe Storm(s),Anson,1,1972
2000,NC,Severe Storm(s),Durham,1,1494
2000,NC,Severe Storm(s),Edgecombe,1,1495
