"GEO_ID","STATE","COUNTY","NAME","POPUNI","PRED0_E","PRED0_M","PRED0_PE","PRED0_PM","PRED12_E","PRED12_M","PRED12_PE","PRED12_PM","PRED3_E","PRED3_M","PRED3_PE","PRED3_PM"
0500000US20017,20,017,"Chase County, Kansas",2495,956,274.3,38.32,10.99,1200,280.7,48.1,11.25,339,234.8,13.59,9.41
0500000US20019,20,019,"Chautauqua County, Kansas",3395,1102,335,32.46,9.87,1371,345.2,40.38,10.17,922,297.9,27.16,8.77
0500000US20021,20,021,"Cherokee County, Kansas",19119,6716,1653.4,35.13,8.65,7845,1674.2,41.03,8.76,4558,1378,23.84,7.21
0500000US20023,20,023,"Cheyenne County, Kansas",2633,591,265.2,22.45,10.07,1259,274.5,47.82,10.43,783,233,29.74,8.85
0500000US20025,20,025,"Clark County, Kansas",1977,873,199,44.16,10.07,751,203.5,37.99,10.29,353,168.5,17.86,8.52
0500000US20027,20,027,"Clay County, Kansas",8062,3037,758.8,37.67,9.41,3653,773.7,45.31,9.6,1372,648.7,17.02,8.05
0500000US20029,20,029,"Cloud County, Kansas",8655,3886,814.5,44.9,9.41,2993,823.7,34.58,9.52,1776,676.1,20.52,7.81
0500000US20031,20,031,"Coffey County, Kansas",8333,3317,702.2,39.81,8.43,3457,709.3,41.49,8.51,1559,578.4,18.71,6.94
0500000US20033,20,033,"Comanche County, Kansas",1670,564,186.7,33.77,11.18,776,192.7,46.47,11.54,330,166.8,19.76,9.99
0500000US20035,20,035,"Cowley County, Kansas",33085,11277,2791.3,34.08,8.44,13967,2853.6,42.22,8.63,7841,2349.1,23.7,7.1
0500000US20037,20,037,"Crawford County, Kansas",37900,13458,3282.6,35.51,8.66,15599,3277,41.16,8.65,8843,2566.6,23.33,6.77
0500000US20039,20,039,"Decatur County, Kansas",2749,974,311.9,35.43,11.35,1208,321.9,43.94,11.71,567,276.4,20.63,10.05
0500000US20041,20,041,"Dickinson County, Kansas",18393,7356,1632.9,39.99,8.88,7750,1650.1,42.14,8.97,3287,1346.8,17.87,7.32
0500000US20043,20,043,"Doniphan County, Kansas",7124,2807,656.4,39.4,9.21,2822,662.9,39.61,9.31,1495,538.3,20.99,7.56
0500000US20045,20,045,"Douglas County, Kansas",111649,44906,10692.2,40.22,9.58,48613,10596.3,43.54,9.49,18130,8013,16.24,7.18
0500000US20047,20,047,"Edwards County, Kansas",2827,706,278.6,24.97,9.85,1421,291,50.27,10.29,700,248.1,24.76,8.78
0500000US20049,20,049,"Elk County, Kansas",2435,688,241.6,28.25,9.92,1169,250.9,48.01,10.3,578,214.5,23.74,8.81
0500000US20051,20,051,"Ellis County, Kansas",28016,12155,2609,43.39,9.31,10617,2602.5,37.9,9.29,5244,2029.1,18.72,7.24
0500000US20053,20,053,"Ellsworth County, Kansas",5455,2081,497.3,38.15,9.12,1956,508,35.86,9.31,1418,446.8,25.99,8.19
0500000US20055,20,055,"Finney County, Kansas",37701,10695,3617.5,28.37,9.6,19245,3861.4,51.05,10.24,7761,3168.7,20.59,8.4
0500000US20057,20,057,"Ford County, Kansas",33818,11271,3252.7,33.33,9.62,15112,3483.7,44.69,10.3,7435,2897.2,21.99,8.57
0500000US20059,20,059,"Franklin County, Kansas",25640,9656,2152.7,37.66,8.4,12013,2134.9,46.85,8.33,3971,1634.5,15.49,6.37
0500000US20061,20,061,"Geary County, Kansas",35794,13801,3492.8,38.56,9.76,16187,3566.4,45.22,9.96,5806,2734.1,16.22,7.64
0500000US20063,20,063,"Gove County, Kansas",2747,950,255.7,34.58,9.31,1113,258.8,40.52,9.42,684,213.5,24.9,7.77
0500000US20065,20,065,"Graham County, Kansas",2400,1287,249.5,53.63,10.4,558,256.4,23.25,10.68,555,219.2,23.13,9.13
0500000US20067,20,067,"Grant County, Kansas",7302,3514,892.3,48.12,12.22,2461,954.8,33.7,13.08,1327,787.5,18.17,10.78
0500000US20069,20,069,"Gray County, Kansas",5644,1901,504,33.68,8.93,2761,509.8,48.92,9.03,982,403.9,17.4,7.16
0500000US20071,20,071,"Greeley County, Kansas",1304,490,157.1,37.58,12.05,585,160.7,44.86,12.32,229,133,17.56,10.2
0500000US20073,20,073,"Greenwood County, Kansas",5913,1721,530.9,29.11,8.98,2513,546,42.5,9.23,1679,464.9,28.4,7.86
0500000US20075,20,075,"Hamilton County, Kansas",2484,745,307.1,29.99,12.36,1180,322.1,47.5,12.97,559,258.8,22.5,10.42
0500000US20077,20,077,"Harper County, Kansas",5331,1743,499.3,32.7,9.37,2013,510.7,37.76,9.58,1575,424.7,29.54,7.97
0500000US20079,20,079,"Harvey County, Kansas",33059,14140,2797.4,42.77,8.46,12455,2782.1,37.68,8.42,6464,2190.6,19.55,6.63
0500000US20081,20,081,"Haskell County, Kansas",3667,1519,404.2,41.42,11.02,1585,416.3,43.22,11.35,563,336.9,15.35,9.19
0500000US20083,20,083,"Hodgeman County, Kansas",1710,536,183.6,31.35,10.74,909,187,53.16,10.94,265,152,15.5,8.89
0500000US20085,20,085,"Jackson County, Kansas",13211,5334,1042.6,40.38,7.89,4951,1063.1,37.48,8.05,2926,886,22.15,6.71
0500000US20087,20,087,"Jefferson County, Kansas",18404,6842,1467.5,37.18,7.97,8205,1477.2,44.58,8.03,3357,1186.5,18.24,6.45
0500000US20089,20,089,"Jewell County, Kansas",2935,1061,302.1,36.15,10.29,1113,314,37.92,10.7,761,270.3,25.93,9.21
0500000US20091,20,091,"Johnson County, Kansas",611533,302192,53362.6,49.42,8.73,230988,53031.9,37.77,8.67,78353,39960.4,12.81,6.53
0500000US20093,20,093,"Kearny County, Kansas",3885,1254,425.1,32.28,10.94,1682,442.4,43.29,11.39,949,363.1,24.43,9.35
0500000US20095,20,095,"Kingman County, Kansas",7348,2671,703.9,36.35,9.58,3331,710.7,45.33,9.67,1346,578.1,18.32,7.87
0500000US20097,20,097,"Kiowa County, Kansas",2295,756,216.3,32.94,9.42,1169,222.3,50.94,9.69,370,191.6,16.12,8.35
0500000US20099,20,099,"Labette County, Kansas",19864,7614,1747,38.33,8.79,6600,1777,33.23,8.95,5650,1464.7,28.44,7.37
0500000US20101,20,101,"Lane County, Kansas",1562,573,192.2,36.68,12.3,669,198.3,42.83,12.7,320,165.2,20.49,10.58
0500000US20103,20,103,"Leavenworth County, Kansas",76875,35023,6667.6,45.56,8.67,30685,6625.5,39.92,8.62,11167,4995.7,14.53,6.5
0500000US20105,20,105,"Lincoln County, Kansas",2902,1062,297.5,36.6,10.25,1240,304.2,42.73,10.48,600,256,20.68,8.82
0500000US20107,20,107,"Linn County, Kansas",9730,2958,848.5,30.4,8.72,4766,858,48.98,8.82,2006,694.8,20.62,7.14
0500000US20109,20,109,"Logan County, Kansas",2722,1251,263.1,45.96,9.67,1028,267.1,37.77,9.81,443,217.3,16.27,7.98
0500000US20111,20,111,"Lyon County, Kansas",31017,11508,3048.1,37.1,9.83,13828,3115.2,44.58,10.04,5681,2493.7,18.32,8.04
0500000US20113,20,113,"McPherson County, Kansas",29770,12321,2453.4,41.39,8.24,11456,2482,38.48,8.34,5993,2046.6,20.13,6.87
0500000US20115,20,115,"Marion County, Kansas",11310,4739,906.2,41.9,8.01,4334,922.2,38.32,8.15,2237,774.3,19.78,6.85
0500000US20117,20,117,"Marshall County, Kansas",9961,3721,906,37.36,9.1,4519,916.4,45.37,9.2,1721,742.9,17.28,7.46
0500000US20119,20,119,"Meade County, Kansas",3975,1799,408,45.26,10.26,1410,418.5,35.47,10.53,766,341.6,19.27,8.59
0500000US20121,20,121,"Miami County, Kansas",34536,14513,3060.8,42.02,8.86,13944,3074.1,40.38,8.9,6079,2456.4,17.6,7.11
0500000US20123,20,123,"Mitchell County, Kansas",5639,2187,615.3,38.78,10.91,2338,622.9,41.46,11.05,1114,507.9,19.76,9.01
0500000US20125,20,125,"Montgomery County, Kansas",30447,8892,2674.2,29.2,8.78,14939,2752.1,49.07,9.04,6616,2318.4,21.73,7.61
0500000US20127,20,127,"Morris County, Kansas",5356,1870,509.2,34.91,9.51,1921,520.4,35.87,9.72,1565,436.8,29.22,8.16
0500000US20129,20,129,"Morton County, Kansas",2683,1241,312.4,46.25,11.64,833,323.1,31.05,12.04,609,269.2,22.7,10.03
0500000US20131,20,131,"Nemaha County, Kansas",10211,4954,858.8,48.52,8.41,3387,862.6,33.17,8.45,1870,702.2,18.31,6.88
0500000US20133,20,133,"Neosho County, Kansas",15553,5598,1364.1,35.99,8.77,6215,1383.4,39.96,8.89,3740,1123.6,24.05,7.22
0500000US20135,20,135,"Ness County, Kansas",2669,1032,254.5,38.67,9.54,1098,263.8,41.14,9.88,539,227.2,20.19,8.51
0500000US20137,20,137,"Norton County, Kansas",4609,1229,474.2,26.67,10.29,2490,482.8,54.02,10.48,890,405.2,19.31,8.79
0500000US20139,20,139,"Osage County, Kansas",15753,5964,1224.4,37.86,7.77,6942,1232.2,44.07,7.82,2847,991.2,18.07,6.29
0500000US20141,20,141,"Osborne County, Kansas",3493,1259,321.3,36.04,9.2,1476,328,42.26,9.39,758,280.2,21.7,8.02
0500000US20143,20,143,"Ottawa County, Kansas",5801,2284,522.4,39.37,9.01,2342,526.8,40.37,9.08,1175,427.8,20.26,7.37
0500000US20145,20,145,"Pawnee County, Kansas",5655,2014,623,35.61,11.02,2478,641.5,43.82,11.34,1163,546.4,20.57,9.66
0500000US20147,20,147,"Phillips County, Kansas",4810,1876,465.2,39,9.67,1904,475.6,39.58,9.89,1030,402.4,21.41,8.37
0500000US20149,20,149,"Pottawatomie County, Kansas",25770,10715,2151.3,41.58,8.35,10644,2148.3,41.3,8.34,4411,1634.2,17.12,6.34
0500000US20151,20,151,"Pratt County, Kansas",8951,2672,853.4,29.85,9.53,4229,869.6,47.25,9.72,2050,724.6,22.9,8.1
0500000US20153,20,153,"Rawlins County, Kansas",2549,716,265.2,28.09,10.4,1138,274.7,44.64,10.78,695,235.6,27.27,9.24
0500000US20155,20,155,"Reno County, Kansas",59123,23312,5200.6,39.43,8.8,22835,5228.9,38.62,8.84,12976,4182,21.95,7.07
0500000US20157,20,157,"Republic County, Kansas",4662,1381,456.4,29.62,9.79,2193,469.8,47.04,10.08,1088,402.2,23.34,8.63
0500000US20159,20,159,"Rice County, Kansas",8880,2871,794.3,32.33,8.94,4096,816.3,46.13,9.19,1913,674,21.54,7.59
0500000US20161,20,161,"Riley County, Kansas",66707,27453,6050.8,41.15,9.07,29484,6076.1,44.2,9.11,9770,4434.8,14.65,6.65
0500000US20163,20,163,"Rooks County, Kansas",4820,1553,428.1,32.22,8.88,2150,434.2,44.61,9.01,1117,358.9,23.17,7.45
0500000US20165,20,165,"Rush County, Kansas",2953,1136,302.2,38.47,10.23,1135,308.9,38.44,10.46,682,263.9,23.1,8.94
0500000US20167,20,167,"Russell County, Kansas",6695,1691,722.4,25.26,10.79,3599,739,53.76,11.04,1405,620.3,20.99,9.27
0500000US20169,20,169,"Saline County, Kansas",53143,21261,4916.5,40.01,9.25,21692,4968.5,40.82,9.35,10190,4013,19.17,7.55
0500000US20171,20,171,"Scott County, Kansas",5112,1418,674.1,27.74,13.19,2965,692.2,58,13.54,729,565.1,14.26,11.05
0500000US20173,20,173,"Sedgwick County, Kansas",520325,198554,46085.4,38.16,8.86,221549,46557.3,42.58,8.95,100222,36302.7,19.26,6.98
0500000US20175,20,175,"Seward County, Kansas",21411,5126,2089.2,23.94,9.76,11544,2299.2,53.92,10.74,4741,1954.9,22.14,9.13
0500000US20177,20,177,"Shawnee County, Kansas",176200,67416,14864.1,38.26,8.44,71367,15117.6,40.5,8.58,37417,12248.5,21.24,6.95
0500000US20179,20,179,"Sheridan County, Kansas",2478,1189,258.6,47.98,10.44,850,263.8,34.3,10.65,439,219.5,17.72,8.86
0500000US20181,20,181,"Sherman County, Kansas",5842,2086,697.4,35.71,11.94,2472,712.5,42.31,12.2,1284,583.3,21.98,9.98
0500000US20183,20,183,"Smith County, Kansas",3575,1423,336.1,39.8,9.4,1364,346.7,38.15,9.7,788,297.8,22.04,8.33
0500000US20185,20,185,"Stafford County, Kansas",4034,1468,367.2,36.39,9.1,1627,376.6,40.33,9.34,939,316.2,23.28,7.84
0500000US20187,20,187,"Stanton County, Kansas",2019,515,263.1,25.51,13.03,740,279.6,36.65,13.85,764,234.8,37.84,11.63
0500000US20189,20,189,"Stevens County, Kansas",5285,1871,598.2,35.4,11.32,2404,626.8,45.49,11.86,1010,514.7,19.11,9.74
0500000US20191,20,191,"Sumner County, Kansas",22298,8086,1826.4,36.26,8.19,10075,1846.7,45.18,8.28,4137,1497.3,18.55,6.71
0500000US20193,20,193,"Thomas County, Kansas",7636,3406,872.4,44.6,11.42,2904,879.5,38.03,11.52,1326,705.3,17.37,9.24
0500000US20195,20,195,"Trego County, Kansas",2781,1124,333.2,40.42,11.98,888,339.6,31.93,12.21,769,285.8,27.65,10.28
0500000US20197,20,197,"Wabaunsee County, Kansas",6966,2536,584,36.41,8.38,3288,591.3,47.2,8.49,1142,483.9,16.39,6.95
0500000US20199,20,199,"Wallace County, Kansas",1508,464,168.9,30.77,11.2,717,172.2,47.55,11.42,327,143.7,21.68,9.53
0500000US20201,20,201,"Washington County, Kansas",5511,1877,448.3,34.06,8.13,2766,455.5,50.19,8.27,868,378.2,15.75,6.86
0500000US20203,20,203,"Wichita County, Kansas",2082,580,242.2,27.86,11.63,872,253.5,41.88,12.18,630,213.1,30.26,10.24
0500000US20205,20,205,"Wilson County, Kansas",8484,2398,750.7,28.26,8.85,3882,764,45.76,9.01,2204,632.9,25.98,7.46
0500000US20207,20,207,"Woodson County, Kansas",3098,1165,317.4,37.6,10.25,1070,323.7,34.54,10.45,863,273.1,27.86,8.82
0500000US20209,20,209,"Wyandotte County, Kansas",166647,52759,15445.6,31.66,9.27,72357,16112.5,43.42,9.67,41531,13092,24.92,7.86
0500000US21001,21,001,"Adair County, Kentucky",17647,4788,1629.8,27.13,9.24,7163,1734.3,40.59,9.83,5696,1545.8,32.28,8.76
0500000US21003,21,003,"Allen County, Kentucky",20753,5413,1825.1,26.08,8.79,9533,1923.6,45.94,9.27,5807,1683.5,27.98,8.11
0500000US21005,21,005,"Anderson County, Kentucky",24035,8337,2304.7,34.69,9.59,11158,2344,46.42,9.75,4540,1903.2,18.89,7.92
0500000US21007,21,007,"Ballard County, Kentucky",7648,2618,681,34.23,8.9,3254,725.4,42.55,9.48,1776,651.1,23.22,8.51
0500000US21009,21,009,"Barren County, Kentucky",44390,13527,3657.7,30.47,8.24,18449,3878.6,41.56,8.74,12414,3415.9,27.97,7.7
0500000US21011,21,011,"Bath County, Kentucky",12778,3857,1145,30.18,8.96,5297,1199.9,41.45,9.39,3624,1040.4,28.36,8.14
0500000US21013,21,013,"Bell County, Kentucky",23294,6321,2192,27.14,9.41,10729,2322.5,46.06,9.97,6244,2063.5,26.81,8.86
0500000US21015,21,015,"Boone County, Kentucky",137005,61539,12518.6,44.92,9.14,54360,12481.9,39.68,9.11,21106,9823.5,15.41,7.17
0500000US21017,21,017,"Bourbon County, Kentucky",20107,6244,1840.1,31.05,9.15,8592,1969.2,42.73,9.79,5271,1764.5,26.21,8.78
0500000US21019,21,019,"Boyd County, Kentucky",46450,15682,4276.8,33.76,9.21,19429,4362.5,41.83,9.39,11339,3652.4,24.41,7.86
0500000US21021,21,021,"Boyle County, Kentucky",28057,9436,2215.1,33.63,7.89,11856,2386.9,42.26,8.51,6765,2155,24.11,7.68
0500000US21023,21,023,"Bracken County, Kentucky",8439,2625,769.4,31.11,9.12,3764,807.5,44.6,9.57,2050,700.8,24.29,8.3
0500000US21025,21,025,"Breathitt County, Kentucky",13418,3808,1198.8,28.38,8.93,5401,1259.5,40.25,9.39,4209,1099.7,31.37,8.2
0500000US21027,21,027,"Breckinridge County, Kentucky",20469,6288,1781.2,30.72,8.7,8674,1889.6,42.38,9.23,5507,1676.2,26.9,8.19
0500000US21029,21,029,"Bullitt County, Kentucky",82688,32040,7399,38.75,8.95,35422,7356.6,42.84,8.9,15226,5682.6,18.41,6.87
0500000US21031,21,031,"Butler County, Kentucky",12229,3470,1102,28.38,9.01,4707,1168.6,38.49,9.56,4052,1031.4,33.13,8.43
0500000US21033,21,033,"Caldwell County, Kentucky",12597,3647,1222.4,28.95,9.7,4677,1308.2,37.13,10.39,4273,1176,33.92,9.34
0500000US21035,21,035,"Calloway County, Kentucky",34831,10072,2949.6,28.92,8.47,15283,3130.4,43.88,8.99,9476,2769.9,27.21,7.95
0500000US21037,21,037,"Campbell County, Kentucky",90793,41711,7865.2,45.94,8.66,32331,7781,35.61,8.57,16751,6158.3,18.45,6.78
0500000US21039,21,039,"Carlisle County, Kentucky",4791,1586,429.1,33.1,8.96,2352,456.5,49.09,9.53,853,408.1,17.8,8.52
0500000US21041,21,041,"Carroll County, Kentucky",10736,2198,1094.9,20.47,10.2,4825,1165.5,44.94,10.86,3713,1034.7,34.58,9.64
0500000US21043,21,043,"Carter County, Kentucky",25957,6323,2249.7,24.36,8.67,10427,2375,40.17,9.15,9207,2096.6,35.47,8.08
0500000US21045,21,045,"Casey County, Kentucky",15556,5471,1450,35.17,9.32,6213,1540.8,39.94,9.9,3872,1366.5,24.89,8.78
0500000US21047,21,047,"Christian County, Kentucky",71770,20304,5875.4,28.29,8.19,33064,6081.3,46.07,8.47,18402,5136.2,25.64,7.16
0500000US21049,21,049,"Clark County, Kentucky",36699,13530,3195.6,36.87,8.71,16021,3278.9,43.66,8.93,7148,2764.4,19.48,7.53
0500000US21051,21,051,"Clay County, Kentucky",18702,5403,1751.9,28.89,9.37,7944,1831.1,42.48,9.79,5355,1586.9,28.63,8.49
0500000US21053,21,053,"Clinton County, Kentucky",9210,3055,880.3,33.17,9.56,3687,931.6,40.03,10.12,2468,823.6,26.8,8.94
0500000US21055,21,055,"Crittenden County, Kentucky",8817,1966,801.9,22.3,9.09,3912,854.9,44.37,9.7,2939,768.5,33.33,8.72
0500000US21057,21,057,"Cumberland County, Kentucky",5879,1211,593.6,20.6,10.1,2741,634.1,46.62,10.79,1927,573.7,32.78,9.76
0500000US21059,21,059,"Daviess County, Kentucky",101573,37474,8550.4,36.89,8.42,41483,8819.1,40.84,8.68,22616,7506.6,22.27,7.39
0500000US21061,21,061,"Edmonson County, Kentucky",12289,3711,1215.9,30.2,9.89,5186,1285.2,42.2,10.46,3392,1136.6,27.6,9.25
0500000US21063,21,063,"Elliott County, Kentucky",6438,1575,661,24.46,10.27,2658,704.7,41.29,10.95,2205,636,34.25,9.88
0500000US21065,21,065,"Estill County, Kentucky",14070,3714,1354,26.4,9.62,6094,1426.2,43.31,10.14,4262,1254.6,30.29,8.92
0500000US21067,21,067,"Fayette County, Kentucky",311426,121694,28193.6,39.08,9.05,124561,28703.3,40,9.22,65171,24195.8,20.93,7.77
0500000US21069,21,069,"Fleming County, Kentucky",15224,5056,1375.6,33.21,9.04,5392,1447.7,35.42,9.51,4776,1261.3,31.37,8.28
0500000US21071,21,071,"Floyd County, Kentucky",35137,11147,3150.3,31.72,8.97,12974,3317.5,36.92,9.44,11016,2909.6,31.35,8.28
0500000US21073,21,073,"Franklin County, Kentucky",50429,17491,4661.8,34.68,9.24,21160,4840.9,41.96,9.6,11778,4189.6,23.36,8.31
0500000US21075,21,075,"Fulton County, Kentucky",6121,861,590.9,14.07,9.65,3349,656.6,54.71,10.73,1911,610,31.22,9.97
0500000US21077,21,077,"Gallatin County, Kentucky",8775,2366,781.9,26.96,8.91,4516,817.5,51.46,9.32,1893,695.1,21.57,7.92
0500000US21079,21,079,"Garrard County, Kentucky",17362,5592,1566.7,32.21,9.02,7342,1654,42.29,9.53,4428,1448.6,25.5,8.34
0500000US21081,21,081,"Grant County, Kentucky",24992,9300,2323.2,37.21,9.3,9558,2422.5,38.24,9.69,6134,2057,24.54,8.23
0500000US21083,21,083,"Graves County, Kentucky",36483,11151,3104.1,30.56,8.51,15634,3330.5,42.85,9.13,9698,2966.3,26.58,8.13
0500000US21085,21,085,"Grayson County, Kentucky",25956,8316,2299.9,32.04,8.86,10585,2418.7,40.78,9.32,7055,2113.6,27.18,8.14
0500000US21087,21,087,"Green County, Kentucky",11291,3550,1018.5,31.44,9.02,3913,1079.3,34.66,9.56,3828,959.9,33.9,8.5
0500000US21089,21,089,"Greenup County, Kentucky",35521,12505,2814.8,35.2,7.92,14604,2892.7,41.11,8.14,8412,2454.4,23.68,6.91
0500000US21091,21,091,"Hancock County, Kentucky",9064,3285,798.4,36.24,8.81,4063,839.6,44.83,9.26,1716,736.1,18.93,8.12
0500000US21093,21,093,"Hardin County, Kentucky",110935,38061,9653.2,34.31,8.7,51176,9944.4,46.13,8.96,21698,8357,19.56,7.53
0500000US21095,21,095,"Harlan County, Kentucky",25972,5365,2338.3,20.66,9,11941,2468.6,45.98,9.5,8666,2182.3,33.37,8.4
0500000US21097,21,097,"Harrison County, Kentucky",18950,6622,1728.9,34.94,9.12,8481,1823.5,44.75,9.62,3847,1611.8,20.3,8.51
0500000US21099,21,099,"Hart County, Kentucky",19347,5482,1660.8,28.34,8.58,9223,1746,47.67,9.02,4642,1520.4,23.99,7.86
0500000US21101,21,101,"Henderson County, Kentucky",43817,15211,3869.8,34.71,8.83,18634,4024.7,42.53,9.19,9972,3468.4,22.76,7.92
0500000US21103,21,103,"Henry County, Kentucky",15657,4407,1249.5,28.15,7.98,7753,1320.1,49.52,8.43,3497,1161.7,22.34,7.42
0500000US21105,21,105,"Hickman County, Kentucky",4351,1282,470.9,29.46,10.82,2094,514.4,48.13,11.82,975,480.4,22.41,11.04
0500000US21107,21,107,"Hopkins County, Kentucky",44699,13412,3563.3,30.01,7.97,18591,3798.4,41.59,8.5,12696,3386.3,28.4,7.58
0500000US21109,21,109,"Jackson County, Kentucky",12957,4084,1322.6,31.52,10.21,5101,1386.7,39.37,10.7,3772,1205.4,29.11,9.3
0500000US21111,21,111,"Jefferson County, Kentucky",768376,296893,67061.2,38.64,8.73,305268,68811,39.73,8.96,166215,58707.8,21.63,7.64
0500000US21113,21,113,"Jessamine County, Kentucky",52534,20456,4670.9,38.94,8.89,21088,4782.2,40.14,9.1,10990,4018.3,20.92,7.65
0500000US21115,21,115,"Johnson County, Kentucky",22325,6682,2019.3,29.93,9.05,9566,2128.1,42.85,9.53,6077,1875.9,27.22,8.4
0500000US21117,21,117,"Kenton County, Kentucky",168527,71261,15613.5,42.28,9.26,63525,15444.7,37.69,9.16,33741,12022.1,20.02,7.13
0500000US21119,21,119,"Knott County, Kentucky",13593,3695,1305.4,27.18,9.6,5857,1380.3,43.09,10.15,4041,1223.7,29.73,9
0500000US21121,21,121,"Knox County, Kentucky",29544,7911,2849.6,26.78,9.65,11805,2995.6,39.96,10.14,9828,2631.7,33.27,8.91
0500000US21123,21,123,"Larue County, Kentucky",14842,4800,1364.4,32.34,9.19,6798,1442.2,45.8,9.72,3244,1259.6,21.86,8.49
0500000US21125,21,125,"Laurel County, Kentucky",62222,20173,5199,32.42,8.36,27106,5445.3,43.56,8.75,14943,4701.2,24.02,7.56
0500000US21127,21,127,"Lawrence County, Kentucky",16290,5287,1488.2,32.46,9.14,6599,1563.7,40.51,9.6,4404,1367.5,27.03,8.39
0500000US21129,21,129,"Lee County, Kentucky",6465,1651,648.5,25.54,10.03,2623,684.5,40.57,10.59,2191,602.6,33.89,9.32
0500000US21131,21,131,"Leslie County, Kentucky",10145,2352,1047.1,23.18,10.32,4481,1100.6,44.17,10.85,3312,968.8,32.65,9.55
0500000US21133,21,133,"Letcher County, Kentucky",21203,5496,1978.5,25.92,9.33,9154,2091.8,43.17,9.87,6553,1855.3,30.91,8.75
0500000US21135,21,135,"Lewis County, Kentucky",12953,4118,1168.8,31.79,9.02,6196,1231.2,47.83,9.51,2639,1080.7,20.37,8.34
0500000US21137,21,137,"Lincoln County, Kentucky",24162,6483,2092.6,26.83,8.66,11384,2208.9,47.12,9.14,6295,1939.9,26.05,8.03
0500000US21139,21,139,"Livingston County, Kentucky",8959,3002,803.5,33.51,8.97,3049,856.1,34.03,9.56,2908,764.8,32.46,8.54
0500000US21141,21,141,"Logan County, Kentucky",27688,9479,2229.1,34.24,8.05,10471,2368.6,37.82,8.55,7738,2093,27.95,7.56
0500000US21143,21,143,"Lyon County, Kentucky",7773,2354,652.7,30.28,8.4,3295,715.1,42.39,9.2,2124,668.7,27.33,8.6
0500000US21145,21,145,"McCracken County, Kentucky",66968,22598,5961.8,33.74,8.9,27168,6212.8,40.57,9.28,17202,5378.7,25.69,8.03
0500000US21147,21,147,"McCreary County, Kentucky",15404,5032,1652.7,32.67,10.73,5376,1734.5,34.9,11.26,4996,1506.3,32.43,9.78
0500000US21149,21,149,"McLean County, Kentucky",9100,3261,806.2,35.84,8.86,3814,852.5,41.91,9.37,2025,754.9,22.25,8.3
0500000US21151,21,151,"Madison County, Kentucky",88832,33685,8015.1,37.92,9.02,35726,8225,40.22,9.26,19421,6839,21.86,7.7
0500000US21153,21,153,"Magoffin County, Kentucky",11497,3158,1140.1,27.47,9.92,3995,1198.5,34.75,10.42,4344,1056.2,37.78,9.19
0500000US21155,21,155,"Marion County, Kentucky",19483,6260,1767.7,32.13,9.07,8570,1880.7,43.99,9.65,4653,1669.5,23.88,8.57
0500000US21157,21,157,"Marshall County, Kentucky",31595,9548,2814.1,30.22,8.91,14039,2996.2,44.43,9.48,8008,2679.5,25.35,8.48
0500000US21159,21,159,"Martin County, Kentucky",9841,2687,1008.3,27.3,10.25,4115,1062.3,41.81,10.79,3039,938.1,30.88,9.53
0500000US21161,21,161,"Mason County, Kentucky",16784,5574,1472,33.21,8.77,6755,1569.2,40.25,9.35,4455,1397.6,26.54,8.33
0500000US21163,21,163,"Meade County, Kentucky",29985,9374,2795,31.26,9.32,12469,2938.8,41.58,9.8,8142,2539,27.15,8.47
0500000US21165,21,165,"Menifee County, Kentucky",6192,1684,627,27.2,10.13,2026,662.2,32.72,10.69,2482,585.8,40.08,9.46
